id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,rate_unemployment_normalized,percent_college_normalized,percent_lunch_normalized,income_poverty_ratio_estimate,income_poverty_se
262940006520,0.125870646766169,0.447976878612717,0.719864176570458,41552.0,19.1,0.414758269720102,2016-2017,MI,49274,Regular School,High,No,0.519902654926312,-0.7581405285199471,0.018086492162848942,209,32
262946006525,0.152821591307396,0.589262613195343,0.608433734939759,61739.0,17.3,0.561547479484173,2016-2017,MI,48240,Regular School,High,No,0.9962609233519764,0.09858178088047552,0.6447586162234873,235,78
262946008380,0.152821591307396,0.589262613195343,0.608433734939759,61739.0,12.5,0.861471861471861,2016-2017,MI,48240,Regular School,High,No,0.9962609233519764,0.09858178088047552,1.92519503126987,183,94
262949006534,0.124807395993837,0.499123575810692,0.529360967184801,35410.0,18.4,0.431372549019608,2016-2017,MI,49677,Regular School,High,No,0.5011096847565453,-0.44799940442770875,0.0890161314400987,223,87
262952006536,0.0889872173058014,0.600189933523267,0.737529691211401,49156.0,20.6,0.279279279279279,2016-2017,MI,48757,Regular School,High,No,-0.13201240372643114,0.16484239193616826,-0.5603000720921095,289,73
262954006544,0.162918770078017,0.622305140961857,0.642452830188679,46324.0,18.7,0.321976149914821,2016-2017,MI,49445,Regular School,High,No,1.1747286793818144,0.29894362760322674,-0.37801869967432183,298,48
262967006549,0.0750551876379691,0.617991764333228,0.725878594249201,47230.0,19.8,0.197654941373534,2016-2017,MI,48062,Special Education School,High,No,-0.3782611954179979,0.27278836148588415,-0.9087704895884006,295,49
262976006555,0.232830820770519,0.259259259259259,0.472684085510689,33047.0,15.4,0.860655737704918,2016-2017,MI,48218,Regular School,High,No,2.4104250149600888,-1.9024782435388143,1.9217108377426446,116,28
262991006564,0.0917371502927781,0.539397144368059,0.701042873696408,37117.0,20.7,0.230851063829787,2016-2017,MI,48193,Regular School,High,No,-0.08340730515710314,-0.2037902861880633,-0.76704968733275,297,61
262994001286,0.0660929432013769,0.858267716535433,0.919434628975265,77351.0,23.8,0.0820668693009119,2016-2017,MI,48306,Regular School,High,No,-0.5366689734642153,1.7297632590023393,-1.4022387953190991,811,70
262994006573,0.0630372492836676,0.911016949152542,0.849878934624697,82407.0,22.1,0.199634814363968,2016-2017,MI,48307,Regular School,High,No,-0.5906784001561884,2.0496217678626314,-0.9003180208117123,536,101
262994006577,0.0538461538461538,0.922169811320755,0.919885550786838,134853.0,24.8,0.0492012779552716,2016-2017,MI,48306,Regular School,High,No,-0.7531311223920144,2.1172500097470817,-1.5425484949910604,665,99
263003006588,0.0856610800744879,0.744919786096257,0.863821138211382,59773.0,22.2,0.064430244941427,2016-2017,MI,49341,Regular School,High,No,-0.19080191923416845,1.0424489946254267,-1.4775330275476264,419,110
263012006606,0.0891304347826087,0.44393063583815,0.614,43400.0,17.1,0.630640083945435,2016-2017,MI,48174,Regular School,High,No,-0.12948103310393397,-0.7826759599593791,0.9397285889088947,186,57
263021006628,0.0709090909090909,0.521337946943483,0.171284634760705,30643.0,17.9,0.59638942617666,2016-2017,MI,48066,Regular School,High,No,-0.45154350489225487,-0.3132968642527637,0.7935057671570068,207,46
263030006637,0.0523289246693502,0.800534759358289,0.804532577903683,52580.0,21.9,0.182634730538922,2016-2017,MI,48073,Regular School,High,No,-0.7799481663127376,1.3796846573131298,-0.9728947357962361,376,65
263039006656,0.0748876684972541,0.607843137254902,0.542972699696663,47310.0,15.8,0.889007470651014,2016-2017,MI,48602,Regular School,High,No,-0.38122209824190756,0.2112495567829763,2.042749984521121,289,72
263039006677,0.34192037470726,0.35121107266436,0.0386571719226857,17113.0,14.6,0.889580093312597,2016-2017,MI,48601,Regular School,High,No,4.338584190871041,-1.344904825623046,2.045194623743556,74,26
263045006701,0.0705394190871369,0.792596348884381,0.876075731497418,70179.0,20.3,0.275390625,2016-2017,MI,48603,Regular School,High,No,-0.4580774587847572,1.3315480681927496,-0.5769015051323856,313,72
263066006709,0.051307847082495,0.932030586236194,0.959942775393419,134500.0,24.4,0.0581073602656336,2016-2017,MI,48176,Regular School,High,No,-0.7979957249227355,2.177043348989637,-1.5045266708565488,777,119
263084006714,0.154377880184332,0.448433919022154,0.691321499013807,36401.0,20.4,0.395744680851064,2016-2017,MI,48471,Regular School,High,No,1.0237683479416155,-0.7553691467083374,-0.0630862734765788,251,26
263093006717,0.0944473274519979,0.570597449093757,0.809921186833565,51702.0,19.3,0.320987654320988,2016-2017,MI,48881,Regular School,High,No,-0.0355048913208142,-0.014599231637790797,-0.3822387825701118,279,31
263096006720,0.0584225900681597,0.715579026782346,0.794822627037392,60018.0,22.1,0.238434163701068,2016-2017,MI,49453,Regular School,High,No,-0.6722425572086894,0.864533770889407,-0.7346759364900448,301,59
263102006732,0.0733740967204002,0.651539708265802,0.871581450653983,50326.0,21.8,0.155913978494624,2016-2017,MI,49087,Regular School,High,No,-0.4079744975745974,0.47621492883506233,-1.0869709030227763,335,50
263138006741,0.0922525750111957,0.626846220677672,0.664079822616408,47679.0,19.8,0.285714285714286,2016-2017,MI,48883,Regular School,High,No,-0.07429716706922977,0.3264796298245219,-0.5328277588515709,250,56
263222006751,0.0906474820143885,0.66813880126183,0.663385826771654,48583.0,18.4,0.500821018062397,2016-2017,MI,48080,Regular School,High,No,-0.10266720506369129,0.5768677889947904,0.38550536029932114,234,51
263225001837,0.0495495495495495,0.6721044045677,0.891402714932127,94688.0,21.8,0.178285714285714,2016-2017,MI,48178,Regular School,High,No,-0.8290736549333065,0.6009142423214995,-0.9914615450143834,732,75
263225006755,0.0507391130643228,0.766666666666667,0.870924817032601,68772.0,22.4,0.111111111111111,2016-2017,MI,48178,Regular School,High,No,-0.8080481055239738,1.1743167858045933,-1.2782431914447923,644,88
263228006762,0.119583104772353,0.674866310160428,0.639824304538799,54637.0,17.6,0.487875848690592,2016-2017,MI,48239,Regular School,High,No,0.4087702746772198,0.61766176566303,0.33023987587037373,344,64
263230006770,0.0511945392491468,0.725037257824143,0.543859649122807,45057.0,19.4,0.483464566929134,2016-2017,MI,49090,Regular School,High,No,-0.7999984422379022,0.9218861820504382,0.31140724290146543,177,64
263231007791,0.122268470343392,0.726033233915637,0.398830409356725,45553.0,21.0,0.216577540106952,2016-2017,MI,48076,Regular School,High,No,0.45623414339444573,0.9279255386757411,-0.8279861788064463,347,79
263234006793,0.0598656078191814,0.621522309711286,0.837591240875912,44854.0,19.8,0.274662881476224,2016-2017,MI,48195,Regular School,High,No,-0.6467372011298816,0.29419672941961866,-0.5800083859484149,268,84
263237006798,0.0891293147861927,0.542752629172382,0.549862763037511,40703.0,19.7,0.280459770114943,2016-2017,MI,49345,Regular School,High,No,-0.129500829054037,-0.18344344296847087,-0.5552603235941872,243,34
263255006806,0.0420711974110032,0.749181401440733,0.875,55513.0,22.0,0.132850241545894,2016-2017,MI,49456,Regular School,High,No,-0.9612536187911926,1.0682903929129557,-1.185434550627848,343,101
263261006808,0.0831903945111492,0.559032716927454,0.708683473389356,51150.0,19.6,0.438848920863309,2016-2017,MI,49284,Regular School,High,No,-0.23447131623715495,-0.08472495295269253,0.12093423925667245,233,48
263267006815,0.065863453815261,0.555763239875389,0.77299703264095,49267.0,20.0,0.270578647106764,2016-2017,MI,48082,Regular School,High,No,-0.5407252011197995,-0.10455026609454239,-0.5974447890163563,279,74
263282006827,0.0585802894555479,0.677564825253664,0.639097744360902,42808.0,21.0,0.1803127874885,2016-2017,MI,48879,Regular School,High,No,-0.6694552186427584,0.6340249044431667,-0.9828075692101808,306,45
263285006834,0.0525783619817998,0.703094777562863,0.893687707641196,44583.0,22.8,0.158153241650295,2016-2017,MI,49085,Regular School,High,No,-0.7755393588196465,0.788832321949486,-1.0774110464069493,297,63
263288006837,0.119980168567179,0.460135859849839,0.563555555555556,30529.0,19.2,0.420911528150134,2016-2017,MI,48880,Regular School,High,No,0.41578838201919077,-0.6844114254636747,0.04435596753123545,348,95
263291006842,0.118604651162791,0.485272459499264,0.566820276497696,28792.0,19.6,0.415441176470588,2016-2017,MI,49935,Regular School,High,No,0.39147609537775935,-0.531989202754876,0.02100195593944564,228,34
263294006846,0.103789126853377,0.496240601503759,0.766666666666667,39653.0,18.6,0.4106463878327,2016-2017,MI,48658,Regular School,High,No,0.12961152528616604,-0.4654810589873437,0.0005320563810482368,200,88
263300006852,0.0897984117287721,0.586449864498645,0.758778625954198,54701.0,20.3,0.328358208955224,2016-2017,MI,49887,Regular School,High,No,-0.1176745325586221,0.08152595733030038,-0.35077242931727076,158,34
263303006858,0.0871369294605809,0.58513640639699,0.72039072039072,52029.0,19.3,0.264642082429501,2016-2017,MI,49285,Regular School,High,No,-0.16471626361119376,0.07356146706187593,-0.6227891559620142,252,45
263309006864,0.108730158730159,0.594614264919942,0.756152125279642,48995.0,19.1,0.400452488687783,2016-2017,MI,49091,Regular School,High,No,0.2169443230461633,0.13103289449183492,-0.04298771213512984,188,78
263312006868,0.0823875577973939,0.520941364180295,0.75456204379562,57781.0,20.0,0.202279202279202,2016-2017,MI,49270,Regular School,High,No,-0.24866146479421217,-0.31570164561126757,-0.889028606594254,386,91
263341006876,0.0852099817407182,0.641352549889135,0.722222222222222,58137.0,20.5,0.25542570951586,2016-2017,MI,48609,Regular School,High,No,-0.19877508770088131,0.41444247971648585,-0.6621356719573609,348,111
263342006881,0.128316659417138,0.65373665480427,0.800947867298578,49181.0,19.5,0.304078014184397,2016-2017,MI,48473,Regular School,High,No,0.5631359579068618,0.4895366779672429,-0.4544293755880207,224,80
263351006885,0.140785498489426,0.573454913880446,0.636363636363636,43886.0,20.2,0.33399209486166,2016-2017,MI,48763,Regular School,High,No,0.7835228382504243,0.0027277393994086297,-0.3267202578165444,245,26
263354006899,0.206235011990408,0.568,0.311671087533156,35109.0,18.7,0.497326203208556,2016-2017,MI,48180,Regular School,High,No,1.940343775377049,-0.03034953079380484,0.37058530554069624,222,69
263354006910,0.0580912863070539,0.500462534690102,0.433206106870229,42404.0,17.4,0.613111726685134,2016-2017,MI,48180,Regular School,High,No,-0.6780983551649298,-0.43988028364917375,0.864896570307108,255,56
263372006918,0.111178247734139,0.645779388917659,0.605371900826446,37528.0,20.8,0.190692395005675,2016-2017,MI,49286,Regular School,High,No,0.2602143255911178,0.44128575421312644,-0.9384949749795934,343,114
263381006924,0.0392263688368292,0.625548387096774,0.902252443688908,61797.0,19.8,0.210184182015168,2016-2017,MI,49333,Regular School,High,No,-1.0115359980038539,0.31860988284738334,-0.855280687045152,298,58
263387000838,0.0506666666666667,0.645514675485738,0.795294117647059,50186.0,21.1,0.249397590361446,2016-2017,MI,49684,Regular School,High,No,-0.8093285964725692,0.43968059638601426,-0.687870903045933,367,71
263387006949,0.0326452232357177,0.89044289044289,0.749303621169916,56326.0,21.4,0.26578073089701,2016-2017,MI,49686,Regular School,High,No,-1.1278578255378406,1.9248656830141302,-0.6179280407966752,344,93
263390006956,0.0942372881355932,0.67483562462642,0.798586572438163,60639.0,21.3,0.159916926272066,2016-2017,MI,48183,Regular School,High,No,-0.039217338760672744,0.6174756960528308,-1.0698815284684393,382,84
263393006961,0.0795498641831587,0.46491849751949,0.789641434262948,47146.0,18.9,0.317528735632184,2016-2017,MI,49329,Regular School,High,No,-0.29881773350427,-0.6554106745989607,-0.3970055895115061,262,108
263426006966,0.0481927710843374,0.908580593424218,0.94199535962877,115250.0,25.0,0.0778894472361809,2016-2017,MI,48098,Regular School,High,No,-0.8530547305997641,2.0348482996688557,-1.420073035060633,801,91
263426006976,0.0815765352887259,0.888802488335925,0.879045996592845,107083.0,23.9,0.122605363984674,2016-2017,MI,48085,Regular School,High,No,-0.2629962973746565,1.9149186838667922,-1.229171956070318,494,44
263438006981,0.0607336139506915,0.443719412724307,0.834298957126304,46705.0,18.9,0.30078125,2016-2017,MI,48475,Regular School,High,No,-0.6313951823313753,-0.7839567655157569,-0.46850391292822235,231,29
263441006983,0.112714776632302,0.513881328252586,0.6062424969988,43333.0,19.6,0.436241610738255,2016-2017,MI,49094,Regular School,High,No,0.2873724923186429,-0.3585119852559933,0.10980311744752483,195,26
263444006987,0.140350877192982,0.577735124760077,0.78041958041958,46625.0,19.7,0.325925925925926,2016-2017,MI,48759,Regular School,High,No,0.7758409016163194,0.028681896486469897,-0.36115632589070884,301,50
263447007005,0.0656136087484812,0.633369923161361,0.817777777777778,41737.0,20.2,0.246733282090699,2016-2017,MI,48317,Regular School,High,No,-0.5451412156755736,0.3660377739936965,-0.6992453611948999,368,88
263447007009,0.082317898727322,0.564460784313725,0.772455089820359,52467.0,20.6,0.29904185577408,2016-2017,MI,48313,Regular School,High,No,-0.24989268969428333,-0.051810473366449436,-0.47592973037003616,387,93
263447007018,0.0958333333333333,0.763963395392868,0.95031847133758,77313.0,21.6,0.0844027640671274,2016-2017,MI,48316,Regular School,High,No,-0.011007220723379155,1.1579248067030472,-1.392266399275281,432,125
263447007025,0.0669387755102041,0.690733590733591,0.763431542461005,71393.0,20.8,0.201507537688442,2016-2017,MI,48313,Regular School,High,No,-0.5217188772479193,0.7138770933937626,-0.8923229951186638,365,78
263456007030,0.0805060379528465,0.600970873786408,0.501883239171375,46250.0,18.6,0.349162011173184,2016-2017,MI,48111,Regular School,High,No,-0.2819173506421492,0.16957782363221593,-0.2619568893642962,342,103
263468007048,0.287808641975309,0.327108092812677,0.36837376460018,24258.0,16.0,0.663923182441701,2016-2017,MI,48089,Regular School,High,No,3.382158664994797,-1.4910594294333095,1.0818207090551784,96,34
263471007056,0.117620949844652,0.496646942800789,0.716240875912409,47873.0,18.3,0.425641025641026,2016-2017,MI,48768,Regular School,High,No,0.3740891627661797,-0.46301710425458364,0.06454712628956953,217,37
263492007059,0.143970893970894,0.48510078878177,0.78988326848249,43052.0,17.6,0.441269841269841,2016-2017,MI,48891,Regular School,High,No,0.8398247416394452,-0.533030172205772,0.1312696265496591,239,59
263495007065,0.0950432014552069,0.656275635767022,0.74817221770918,57054.0,20.5,0.229426433915212,2016-2017,MI,49097,Regular School,High,No,-0.02497281115812078,0.5049324406063965,-0.7731317137705377,218,54
263516001289,0.0801551389786684,0.725631768953069,0.854243542435424,73707.0,21.6,0.116677235256817,2016-2017,MI,48382,Regular School,High,No,-0.28811949422476557,0.9254911528483917,-1.2544803082820508,583,103
263516007081,0.0633561643835616,0.771108850457782,0.856953642384106,88401.0,21.1,0.213132999443517,2016-2017,MI,48390,Regular School,High,No,-0.5850415719356445,1.2012531072070876,-0.8426916031182025,505,107
263516007084,0.0368921185019564,0.847689674843126,0.660968660968661,69013.0,20.5,0.261355695317959,2016-2017,MI,48390,Regular School,High,No,-1.0527939007052265,1.665620588588099,-0.6368193915289586,371,111
263519007088,0.103369763205829,0.666519434628975,0.764766839378238,53355.0,18.6,0.540292049756625,2016-2017,MI,48092,Alternative School,High,No,0.12219926777953008,0.5670483438429929,0.5540149892457741,298,60
263519007089,0.168563922942207,0.627646326276463,0.742555235350624,44201.0,19.5,0.315326633165829,2016-2017,MI,48093,Alternative School,High,No,1.2745068240501831,0.3313312754516289,-0.4064067998062401,326,76
263519007112,0.141044234952864,0.694255713403335,0.903117101937658,56150.0,19.1,0.540918163672655,2016-2017,MI,48312,Alternative School,High,No,0.7880960083489106,0.7352343880741399,0.5566879931967665,316,72
263522007124,0.0704225352112676,0.616551724137931,0.824489795918367,59345.0,18.8,0.37761601455869,2016-2017,MI,48088,Regular School,High,No,-0.46014338269442984,0.26405630820825643,-0.1404811298838598,257,24
263531007150,0.0938438438438438,0.567605633802817,0.699507389162562,41393.0,18.5,0.453661697990927,2016-2017,MI,48328,Regular School,High,No,-0.04617147134229757,-0.03274087143550582,0.18417291000584418,235,62
263546007156,0.123523622047244,0.436764147360425,0.740740740740741,41006.0,19.4,0.41,2016-2017,MI,49098,Regular School,High,No,0.4784189648334067,-0.8261318019597439,-0.0022275009238527828,242,46
263552007160,0.0632638389647735,0.78972602739726,0.802325581395349,59292.0,19.2,0.37137330754352,2016-2017,MI,48917,Regular School,High,No,-0.5866734248214794,1.3141431372531025,-0.16713247892629043,267,55
263555007169,0.0534487906837862,0.56299006795609,0.8,54012.0,19.5,0.288135593220339,2016-2017,MI,49348,Regular School,High,No,-0.7601545210588783,-0.06072853942675103,-0.5224907189542853,290,50
263573007173,0.0891458411040656,0.590710198586335,0.67536704730832,63590.0,19.7,0.32258064516129,2016-2017,MI,48892,Regular School,High,No,-0.12920872618716533,0.10735958638850221,-0.37543799009288764,339,48
263582007181,0.0808909730363423,0.87905604719764,0.917159763313609,106875.0,21.5,0.216743119266055,2016-2017,MI,48323,Regular School,High,No,-0.2751136184185958,1.8558186368231633,-0.827279288678064,762,53
263582007784,0.0293185419968304,0.922869653081846,0.803425167535369,95513.0,21.6,0.169117647058824,2016-2017,MI,48334,Regular School,High,No,-1.186656956385978,2.1214936798638693,-1.0306018344937,401,61
263585007185,0.113013698630137,0.583616093068347,0.441334768568353,33021.0,19.7,0.449664429530201,2016-2017,MI,48661,Regular School,High,No,0.29265594222019253,0.06434265703993731,0.16710778157610545,233,105
263591007194,0.0384174311926605,0.837892603850051,0.900247320692498,88125.0,20.4,0.348715716151502,2016-2017,MI,49424,Regular School,High,No,-1.0258339805792354,1.6062135344269552,-0.2638622109451173,290,74
263594007200,0.0884802220680083,0.699239956568947,0.73405017921147,52750.0,19.8,0.269487750556793,2016-2017,MI,49269,Regular School,High,No,-0.14097355064303507,0.7654576256010618,-0.6021020418157924,341,106
263597007205,0.329128440366972,0.36178247734139,0.57843137254902,24639.0,15.6,0.703448275862069,2016-2017,MI,48504,Regular School,High,No,4.11248659778546,-1.2808024004541763,1.2505611381865018,118,27
263606007207,0.176352705410822,0.394546229228803,0.642390289449113,31958.0,17.9,0.533333333333333,2016-2017,MI,49349,Regular School,High,No,1.4121736477200557,-1.0821309828158197,0.5243068546442657,199,59
263627007215,0.105871474803514,0.537837837837838,0.85049504950495,57426.0,19.5,0.145374449339207,2016-2017,MI,49267,Regular School,High,No,0.1664170503121854,-0.21324554149448502,-1.1319662343079566,384,81
263630007219,0.0750103605470369,0.688656195462478,0.62752430815258,49217.0,19.9,0.295418641390205,2016-2017,MI,49461,Regular School,High,No,-0.3790535147885624,0.7012802740512933,-0.4913979480784044,259,80
263633007221,0.0850077279752705,0.733000623830318,0.64434845212383,51143.0,19.5,0.308510638297872,2016-2017,MI,48189,Regular School,High,No,-0.20234992543407687,0.9701740954449876,-0.43550562790371583,367,124
263639007223,0.12396694214876,0.437645687645688,0.730822873082287,33892.0,17.3,0.738515901060071,2016-2017,MI,48770,Regular School,High,No,0.48625465295162495,-0.8207863562128603,1.40027175522651,197,83
263642007718,0.038863351441705,0.77332829618436,0.716129032258065,61750.0,22.2,0.135176651305684,2016-2017,MI,48895,Regular School,High,No,-1.0179523348222252,1.2147112859402764,-1.175502647949537,463,97
263648507242,0.0758111146803726,0.604330708661417,0.701734750979295,65079.0,20.3,0.301204819277108,2016-2017,MI,48134,Regular School,High,No,-0.36490017586543155,0.18995104462175927,-0.4666956120388127,227,85
263654007252,0.0564617314930991,0.541809851088202,0.53169014084507,64130.0,19.3,0.362445414847162,2016-2017,MI,48192,Regular School,High,No,-0.7069007560712424,-0.18916021982437078,-0.2052474159056812,290,63
263657007264,0.106516976998905,0.502678319706794,0.582064297800338,47300.0,18.2,0.497047244094488,2016-2017,MI,49509,Regular School,High,No,0.17782630936769095,-0.426444302569817,0.3693943739945696,182,37
263660007275,0.117308543603364,0.553021664766249,0.72436974789916,46928.0,20.2,0.254786450662739,2016-2017,MI,48097,Regular School,High,No,0.36856737869966294,-0.12117451033148278,-0.6648647942406255,248,28
263663008112,0.0814040328603435,0.700718276137271,0.28416149068323,28681.0,16.1,0.53416149068323,2016-2017,MI,48197,Regular School,High,No,-0.26604527986793264,0.7744217956805662,0.5278424219134851,458,159
263663008476,0.164741336012054,0.719693339722089,0.855442176870748,54023.0,15.3,0.613240418118467,2016-2017,MI,48197,Regular School,High,No,1.2069425541534904,0.8894819632440382,0.8654459794496789,458,159
263663008572,0.164741336012054,0.719693339722089,0.855442176870748,54023.0,16.1,0.633663366336634,2016-2017,MI,48197,Regular School,High,No,1.2069425541534904,0.8894819632440382,0.9526355784674114,458,159
263666001316,0.0781662269129288,0.633408432571613,0.672949566989302,47396.0,20.8,0.141010575793184,2016-2017,MI,49464,Regular School,High,No,-0.32327353887197013,0.3662712856853204,-1.1505964722431135,326,51
263666007296,0.0781662269129288,0.633408432571613,0.672949566989302,47396.0,21.2,0.122568093385214,2016-2017,MI,49464,Regular School,High,No,-0.32327353887197013,0.3662712856853204,-1.2293310716195205,313,50
268052008246,0.102893890675241,0.797872340425532,0.767326732673267,26660.0,22.8,0.279187817258883,2016-2017,MI,48933,Regular School,High,No,0.1137882150865355,1.3635403968653135,-0.5606905415188785,159,48
268082008011,0.0479375696767001,0.66532618409294,0.810722100656455,60417.0,22.9,0.0952380952380952,2016-2017,MI,48161,Regular School,High,No,-0.8575654185445201,0.5598127629972325,-1.3460082307714485,327,51
268093008290,0.121000367782273,0.687699171446781,0.780383795309168,42358.0,20.1,0.240437158469945,2016-2017,MI,48710,Regular School,High,No,0.4338204153977609,0.6954771133337471,-0.7261247562751505,339,60
268099008061,0.305152979066023,0.619512195121951,0.0,16534.0,23.1,0.102040816326531,2016-2017,MI,48197,Regular School,High,No,3.6887200313649053,0.2820078837571613,-1.3169660710600224,287,120
268099008147,0.177957532861476,0.701442841287458,0.317647058823529,21754.0,27.3,0.0579150579150579,2016-2017,MI,48198,Regular School,High,No,1.4405389921830702,0.7788153824118316,-1.505347647566559,156,78
268099008165,0.167687595712098,0.633504492939666,0.493610223642172,37639.0,17.0,0.580524344569288,2016-2017,MI,48197,Regular School,High,No,1.2590177297340108,0.3668537723787111,0.7257746007772238,197,112
290000100049,0.151741293532338,0.384829505915101,0.697108066971081,31750.0,20.1,0.429824561403509,2016-2017,MO,65013,Regular School,High,No,0.9771666472043065,-1.1410508282036878,0.08240746661412487,211,29
290000201642,0.029500756429652,0.399872854418309,0.532233883058471,41020.0,22.5,0.383954154727794,2016-2017,MO,64424,Regular School,High,No,-1.1834363140976054,-1.0498316240224852,-0.11342235786137665,258,95
290000401488,0.143040410519564,0.50272034820457,0.530973451327434,32169.0,19.3,0.510588235294118,2016-2017,MO,63869,Regular School,High,No,0.8233784354628192,-0.4261894519878976,0.4272035394679541,150,66
290001402743,0.0964360587002096,0.411919368974584,0.162376237623762,26931.0,16.1,0.779527559055118,2016-2017,MO,64131,Regular School,High,Yes,-0.00035404262558664916,-0.9767844915475353,1.5753586220903113,187,54
290002702808,0.0283779425991616,0.942422434367542,0.859154929577465,91554.0,20.1,0.617647058823529,2016-2017,MO,64131,Regular School,High,Yes,-1.203282062035627,2.2400569869646754,0.8842587988323283,412,147
290002902741,0.153104279686558,0.413941018766756,0.210144927536232,28554.0,16.5,0.902527075812274,2016-2017,MO,64108,Regular School,High,Yes,1.0012574438485278,-0.9645256992224291,2.100467848773441,161,119
290057403183,0.0524850894632207,0.841086867023466,0.430434782608696,50378.0,15.8,0.779141104294479,2016-2017,MO,63104,Regular School,High,Yes,-0.7771879517056611,1.6255827689136855,1.573708770400993,246,165
290057903102,0.0420906567992599,0.825794894760412,1.0,55303.0,15.6,0.923828125,2016-2017,MO,63103,Regular School,High,Yes,-0.9609096738700637,1.5328559707610439,2.1914062342354743,230,183
290100000299,0.069126213592233,0.788453608247423,0.398454746136865,25104.0,24.3,0.180824639841033,2016-2017,MO,65203,Regular School,High,No,-0.48305588287866114,1.3064274972007364,-0.9806223704378537,392,116
290100000300,0.127363184079602,0.627572016460905,0.382882882882883,29100.0,23.7,0.304299889746417,2016-2017,MO,65203,Regular School,High,No,0.5462832698654304,0.330880678815075,-0.4534821449983086,123,57
290100003239,0.0321139940450872,0.789824483448123,0.704545454545455,51372.0,20.7,0.455210237659963,2016-2017,MO,65202,Regular School,High,No,-1.1372473078618763,1.3147401507840077,0.19078393165482427,311,57
290291000009,0.0484154929577465,0.734008683068017,0.69589422407794,49868.0,22.0,0.327388535031847,2016-2017,MO,63123,Regular School,High,No,-0.8491181188125452,0.9762867213281679,-0.3549121587850263,336,60
290297000010,0.07109375,0.517197452229299,0.729693741677763,39280.0,19.2,0.355555555555556,2016-2017,MO,64402,Regular School,High,No,-0.4482796532428272,-0.3384038165156722,-0.234661585814282,208,25
290306000016,0.0793768545994065,0.358649789029536,0.492485549132948,27813.0,20.3,0.538922155688623,2016-2017,MO,65606,Regular School,High,No,-0.3018756799747981,-1.2997982599660491,0.5481666409461089,155,41
290315000022,0.128956623681125,0.509274873524452,0.650124069478908,36016.0,22.0,0.481586402266289,2016-2017,MO,63650,Regular School,High,No,0.5744473339582958,-0.3864444056414891,0.3033889870603691,154,28
290327000028,0.059469941822883,0.46529705719045,0.679041916167665,40469.0,20.2,0.346560846560847,2016-2017,MO,65604,Regular School,High,No,-0.6537306023660907,-0.6531151808853964,-0.273061774766054,196,33
290402000031,0.0534716679968077,0.402229845626072,0.686656671664168,28315.0,20.5,0.442567567567568,2016-2017,MO,65605,Regular School,High,No,-0.7597501642764849,-1.0355394029662235,0.13680987638650363,189,54
290405000036,0.150614091790562,0.318974358974359,0.679657794676806,26680.0,20.6,0.498823529411765,2016-2017,MO,65608,Regular School,High,No,0.9572433428816164,-1.5403804118990725,0.3769776867905497,176,30
290450000044,0.111572700296736,0.57428001140576,0.617647058823529,44883.0,19.8,0.419291338582677,2016-2017,MO,63123,Regular School,High,No,0.26718627937208234,0.007730929986595617,0.03743905831664756,281,28
290462000055,0.0883190883190883,0.56,0.732075471698113,52153.0,21.6,0.395604395604396,2016-2017,MO,64012,Regular School,High,No,-0.14382159159028468,-0.07885958381118927,-0.06368517889779558,260,26
290489000059,0.0577557755775578,0.434653465346535,0.666666666666667,44808.0,20.8,0.349673202614379,2016-2017,MO,63736,Regular School,High,No,-0.6840285113379913,-0.8389304640093247,-0.25977451215298636,190,85
290525000073,0.125989044430919,0.43646408839779,0.851239669421488,41212.0,19.2,0.41747572815534,2016-2017,MO,63825,Regular School,High,No,0.5219953350726303,-0.8279512864829647,0.029687858859993817,167,22
290528000076,0.0885504794134236,0.45250501002004,0.813384813384813,40746.0,20.7,0.448780487804878,2016-2017,MO,65611,Regular School,High,No,-0.13973175121908465,-0.7306830416900814,0.16333405979202925,231,80
290531000085,0.100120264582081,0.565417867435159,0.592005513439008,45476.0,22.6,0.197177251971773,2016-2017,MO,64015,Regular School,High,No,0.06476434058088194,-0.04600695424609881,-0.9108098399774651,233,85
290531000170,0.0236260914227016,0.633074307916464,0.719699960521121,63887.0,23.1,0.146421845574388,2016-2017,MO,64014,Regular School,High,No,-1.2872710886455228,0.36424523509335915,-1.1274946929426957,404,111
290537000092,0.162113587347232,0.515727187791965,0.666449511400651,37707.0,23.4,0.387755102040816,2016-2017,MO,65613,Regular School,High,No,1.160497064945583,-0.3473191422412532,-0.09719536318021113,255,56
290543000100,0.0971703150026695,0.366274509803922,0.582077051926298,36614.0,20.0,0.432933478735005,2016-2017,MO,63628,Regular School,High,No,0.012623946338228024,-1.2535638088400212,0.09568004864375027,226,113
290558000104,0.0587951807228916,0.586717630195891,0.665458937198068,40528.0,22.0,0.311154598825832,2016-2017,MO,65233,Regular School,High,No,-0.6656570129117846,0.0831496233515052,-0.42421803828692956,333,155
290564000109,0.109332292073409,0.430778934090192,0.450261780104712,32344.0,18.8,0.52536231884058,2016-2017,MO,65441,Regular School,High,No,0.22758703711925116,-0.8624246785921638,0.4902770196780564,275,86
290566000115,0.0364886303543099,0.440865163368615,0.631321370309951,28781.0,22.4,0.356353591160221,2016-2017,MO,63334,Regular School,High,No,-1.0599255585604512,-0.8012642389619389,-0.23125461422382787,173,36
